#      t              vs             vf             v           U_bar_XX       U_bar_YY       U_bar_XY       U_bar_YX    sigma_s_bar_XX sigma_s_bar_YY sigma_s_bar_XY sigma_s_bar_YX  sigma_bar_XX   sigma_bar_YY   sigma_bar_XY   sigma_bar_YX       p_f           S_area    
     +0.000         +0.070         +0.063         +0.133         +0.000         +0.000         +0.000         +0.000         +0.000         +0.000         +0.000         +0.000         +0.000         +0.000         +0.000         +0.000         +0.000         +1.336    
     +0.100         +0.070         +0.066         +0.136         +0.011         +0.010         -0.000         -0.000         +0.010         +0.010         +0.000         +0.000         -0.000         -0.000         +0.000         +0.000         +0.020         +1.357    
     +0.300         +0.071         +0.072         +0.143         +0.038         +0.033         -0.000         -0.000         +0.030         +0.030         -0.000         -0.000         +0.000         +0.000         -0.000         -0.000         +0.060         +1.408    
     +0.700         +0.073         +0.087         +0.160         +0.103         +0.092         -0.000         -0.000         +0.076         +0.076         +0.000         +0.000         +0.000         -0.000         +0.000         +0.000         +0.140         +1.537    
     +1.000         +0.075         +0.104         +0.179         +0.168         +0.151         -0.000         -0.000         +0.116         +0.116         -0.000         -0.000         -0.000         -0.000         -0.000         -0.000         +0.200         +1.670    
